id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xG_chain,xG_buildup
553,Anthony Martial,13,801,7,3.554822366684675,0,1.4088140055537224,18,16,1,0,FMS,Manchester United,6,2.793653503060341,4.196534605696797,0.9233129005879164
594,Romelu Lukaku,16,1179,6,6.157669931650162,0,1.0585256246849895,28,15,2,0,FS,Manchester United,6,6.157669931650162,7.562895208597183,2.388186041265726
556,Marcus Rashford,14,854,3,3.265051331371069,5,1.2839793059974909,18,14,2,1,FMS,Manchester United,3,3.265051331371069,4.428800965193659,1.1066398550756276
1740,Paul Pogba,14,1137,3,6.042672332376242,3,1.4539147652685642,40,18,2,0,MS,Manchester United,1,2.9979970436543226,6.848896350711584,4.319100212305784
554,Juan Mata,12,647,2,0.6790658757090569,2,2.410360200330615,11,11,1,0,FMS,Manchester United,2,0.6790658757090569,2.5251066721975803,1.0866684913635254
558,Jesse Lingard,13,729,2,1.9166207872331142,0,1.240966693032533,17,8,1,0,FMS,Manchester United,2,1.9166207872331142,3.4436674718745053,1.380216982215643
498,Alexis S x5Cu00e1nchez,10,476,1,1.1105666682124138,2,2.116507738828659,13,15,2,0,FS,Manchester United,1,1.1105666682124138,3.4600863605737686,1.2955087777227163
552,Ander Herrera,10,543,1,1.0038953386247158,1,1.1601652950048447,11,5,1,0,DMS,Manchester United,1,1.0038953386247158,2.4002245478332043,0.972525468096137
628,Chris Smalling,13,1140,1,0.9321112371981144,0,0.05805433541536331,7,1,1,0,D,Manchester United,1,0.9321112371981144,2.036463599652052,2.036463599652052
631,Ashley Young,12,1080,1,0.28211016207933426,2,1.5782944895327091,7,14,5,0,D,Manchester United,1,0.28211016207933426,3.2442429293878376,1.9202934210188687
1006,Luke Shaw,12,1064,1,0.6710687149316072,1,0.8181000137701631,11,12,5,0,DM,Manchester United,1,0.6710687149316072,4.220554927363992,3.923771422356367
6817,Fred,8,502,1,0.7477864702232182,0,0.8197410264983773,10,7,1,0,MS,Manchester United,1,0.7477864702232182,3.2623621122911572,1.903950545936823
546,David de Gea,17,1530,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,0.9903809744864702,0.9903809744864702
550,Marcos Rojo,2,105,0,0.12689612805843353,0,0,3,0,1,0,DS,Manchester United,0,0.12689612805843353,0.5973516255617142,0.5973516255617142
557,Matteo Darmian,4,360,0,0.028308825567364693,0,0.04960232973098755,1,2,0,0,DM,Manchester United,0,0.028308825567364693,0.42030777409672737,0.37603774294257164
627,Antonio Valencia,4,360,0,0.01900695636868477,0,0.4664376974105835,1,6,2,0,DM,Manchester United,0,0.01900695636868477,1.3767118193209171,1.087423074990511
630,Marouane Fellaini,13,727,0,0.7338949181139469,1,0.20478246733546257,7,3,1,0,MS,Manchester United,0,0.7338949181139469,1.9953793622553349,1.2806164622306824
697,Nemanja Matic,14,1232,0,0.7686269693076611,0,0.21967909298837185,6,7,3,1,DM,Manchester United,0,0.7686269693076611,4.305094929412007,4.01168460957706
922,Andreas Pereira,4,158,0,0.05877019092440605,0,0,2,0,2,0,MS,Manchester United,0,0.05877019092440605,0.20404966827481985,0.18843362852931023
951,Phil Jones,3,239,0,0,0,0,0,0,0,0,D,Manchester United,0,0,0.6111067980527878,0.6111067980527878
1739,Eric Bailly,7,380,0,0,0,0,0,0,0,0,DS,Manchester United,0,0,0.1337815416045487,0.1337815416045487
5560,Scott McTominay,6,249,0,0.533912212587893,0,0,3,0,0,0,DMS,Manchester United,0,0.533912212587893,1.1152872517704964,0.7076861634850502
6080,Victor Lindel x5Cu00f6f,13,1079,0,0.033084575086832047,0,0,1,0,0,0,DS,Manchester United,0,0.033084575086832047,1.6860181335359812,1.6860181335359812
7281,Diogo Dalot,4,244,0,0.017869334667921066,0,0.9931270815432072,1,5,2,0,DMS,Manchester United,0,0.017869334667921066,0.6603327989578247,0.22884295508265495
813,Salom x5Cu00f3n Rond x5Cu00f3n,12,820,4,4.094860099256039,2,0.5146804824471474,29,2,1,0,FS,Newcastle United,4,4.094860099256039,4.881266985088587,1.0737023428082466
770,Ayoze P x5Cu00e9rez,17,1259,2,2.167051720432937,1,2.2337374668568373,19,24,0,0,MS,Newcastle United,2,2.167051720432937,5.641178185120225,2.815155574120581
866,Joselu,13,470,2,1.5223932936787605,0,0.012054931372404099,15,2,1,0,FS,Newcastle United,2,1.5223932936787605,1.8894872441887856,0.5962094664573669
875,Ciaran Clark,10,760,2,0.44149839133024216,0,0.052879687398672104,6,2,1,0,DS,Newcastle United,2,0.44149839133024216,1.9317040294408798,1.6012363955378532
47,Yoshinori Muto,10,369,1,0.9742214269936085,0,0.2045325953513384,5,3,0,0,FMS,Newcastle United,1,0.9742214269936085,0.5617225226014853,0.09404517337679863
689,Kenedy,15,1115,1,2.251181666739285,1,0.7437494518235326,28,8,0,0,DMS,Newcastle United,1,1.490012844093144,3.946881392970681,2.0488816536962986
727,DeAndre Yedlin,15,1309,1,1.0684003131464124,1,1.1128793396055698,5,13,3,1,DM,Newcastle United,1,1.0684003131464124,3.8412049040198326,2.2691302951425314
76,Fabian Sch x5Cu00e4r,7,573,0,0.5195078048855066,0,0.15063424408435822,7,2,5,0,DS,Newcastle United,0,0.5195078048855066,1.2645655246451497,1.0829086946323514
461,Matt Ritchie,15,1138,0,1.5613950788974762,2,1.7772320788353682,16,19,5,0,DMS,Newcastle United,0,1.5613950788974762,4.463999019935727,2.490298017859459
708,Federico Fern x5Cu00e1ndez,13,1127,0,0.08289742842316628,1,0.37627190724015236,4,3,2,0,D,Newcastle United,0,0.08289742842316628,1.8189098536968231,1.541321899741888
723,Ki Sung yueng,10,753,0,0.0582247618585825,1,0.9763333853334188,2,14,1,0,MS,Newcastle United,0,0.0582247618585825,2.835226831957698,2.777890507131815
766,Jamaal Lascelles,13,1083,0,0.295963317155838,0,0.49363574385643005,6,1,1,0,D,Newcastle United,0,0.295963317155838,0.9889043979346752,0.9889043979346752
769,Jonjo Shelvey,9,700,0,0.532886731904,1,1.5312201175838709,14,18,0,0,MS,Newcastle United,0,0.532886731904,2.0727823260240257,1.1367257628589869
853,Paul Dummett,11,901,0,0.11376456916332245,0,0.20196543261408806,4,3,0,0,DS,Newcastle United,0,0.11376456916332245,2.0534557960927486,1.894266840070486
1719,Javier Manquillo,7,461,0,0,1,0.4519320819526911,0,2,1,0,DMS,Newcastle United,0,0,0.9763198047876358,0.5243877246975899
2344,Christian Atsu,11,483,0,0.6567577328532934,0,0.7304471284151077,11,9,2,0,MS,Newcastle United,0,0.6567577328532934,1.29980649612844,0.06720770616084337
4471,Mohamed Diam x5Cu00e9,17,1517,0,0.8568208962678909,0,0.1333967112004757,14,2,3,0,M,Newcastle United,0,0.8568208962678909,3.6688894042745233,3.039071717299521
6062,Isaac Hayden,5,135,0,0,0,0.3366735875606537,0,1,0,1,MS,Newcastle United,0,0,0.3366735875606537,0
6063,Jacob Murphy,7,278,0,0.033076788298785686,1,0.6086342334747314,2,1,0,0,MS,Newcastle United,0,0.033076788298785686,0.6417110217735171,0
6532,Martin Dubravka,17,1530,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,2.0919843623414636,2.0919843623414636
1723,Roberto Pereyra,17,1461,5,3.760566957294941,0,1.7512646205723286,35,17,1,0,M,Watford,5,3.760566957294941,7.6322289146482944,3.4813841097056866
568,Jos x5Cu00e9 Holebas,14,1256,3,0.44661926105618477,4,3.8065829146653414,9,25,6,0,D,Watford,3,0.44661926105618477,4.440678393468261,3.2914695199579
1660,Andre Gray,15,723,3,2.4765667133033276,0,1.0065894909203053,18,8,1,0,FS,Watford,3,2.4765667133033276,3.553857609629631,0.2371185664087534
574,Troy Deeney,14,1159,2,3.643109329044819,1,1.8847139030694962,26,15,1,0,FS,Watford,2,3.643109329044819,5.580841571092606,1.1500201225280762
591,Gerard Deulofeu,10,567,2,2.357747443020344,2,1.7516462281346321,16,11,1,0,FMS,Watford,2,2.357747443020344,5.895004399120808,2.3913830257952213
1726,Abdoulaye Doucour x5Cu00e9,17,1530,2,3.726410888135433,5,2.7568620797246695,25,20,2,0,M,Watford,2,3.726410888135433,9.24703916348517,3.111060716211796
572,Etienne Capoue,13,1170,1,0.36911914125084877,2,0.46453098580241203,10,3,5,1,M,Watford,1,0.36911914125084877,2.6246478222310543,2.3996758610010147
581,Craig Cathcart,17,1526,1,1.4851300120353699,0,0.1080649271607399,7,1,1,0,D,Watford,1,1.4851300120353699,2.488786041736603,2.488786041736603
1724,Isaac Success,17,714,1,2.299968834966421,0,1.598247703164816,19,16,2,0,FMS,Watford,1,2.299968834966421,5.17132506147027,1.974287997931242
5573,Domingos Quina,3,217,1,0.18069355934858322,0,0.07557608187198639,4,1,0,0,MS,Watford,1,0.18069355934858322,1.3061936497688293,1.1385562717914581
6104,Will Hughes,15,1156,1,1.6735310219228268,1,1.3853052537888288,14,12,3,0,M,Watford,1,1.6735310219228268,3.753414608538151,1.4489502664655447
524,Adrian Mariappa,9,575,0,0.5671923756599426,0,0.03977710008621216,2,1,0,0,DS,Watford,0,0.5671923756599426,1.0032617002725601,0.963484600186348
566,Sebastian Pr x5Cu00f6dl,1,13,0,0,0,0,0,0,0,0,S,Watford,0,0,0,0
596,Tom Cleverley,1,1,0,0.04550352692604065,0,0,1,0,0,0,S,Watford,0,0.04550352692604065,0,0
764,Daryl Janmaat,6,524,0,0.15667518600821495,1,0.23113368451595306,3,5,2,0,D,Watford,0,0.15667518600821495,0.4250516891479492,0.1389898657798767
803,Ben Foster,17,1530,0,0,0,0.15833843126893044,0,3,0,0,GK,Watford,0,0,0.9131234735250473,0.7916152775287628
1441,Adam Masina,4,274,0,0,1,0.24206190928816795,0,2,1,0,DS,Watford,0,0,0.4250317122787237,0.23082818649709225
1677,Nathaniel Chalobah,6,189,0,0.0653815008699894,0,0.22298935055732727,2,1,2,0,MS,Watford,0,0.0653815008699894,0.7772421091794968,0.7118606045842171
1725,Christian Kabasele,12,935,0,1.4921336565166712,0,0.12078452855348587,7,1,1,1,DS,Watford,0,1.4921336565166712,1.8300513327121735,1.8300513327121735
1763,Stefano Okaka,2,18,0,0.5551805607974529,0,0.149380624294281,2,2,1,0,S,Watford,0,0.5551805607974529,0.6590576618909836,0
5043,Kiko Femen x5Cu00eda,15,945,0,0.06226166896522045,1,0.9513035304844379,2,7,0,0,DS,Watford,0,0.06226166896522045,2.5026921592652798,2.167549416422844
5085,Marc Navarro,1,86,0,0,0,0,0,0,0,0,D,Watford,0,0,0,0
6841,Ken Sema,7,209,0,0.3009828496724367,1,0.5195459723472595,4,3,0,0,MS,Watford,0,0.3009828496724367,1.3917396068572998,0.5712107941508293
7216,Ben Wilmot,1,1,0,0,0,0,0,0,0,0,S,Watford,0,0,0,0
6030,Zanka,15,1341,2,0.34122422337532043,1,0.29245823435485363,3,4,5,0,D,Huddersfield,2,0.34122422337532043,1.0596239399164915,0.7064147405326366
6033,Aaron Mooy,15,1327,2,1.0002386029809713,0,1.47513675596565,27,27,2,0,M,Huddersfield,2,1.0002386029809713,2.88728397898376,1.97648336738348
815,Alex Pritchard,14,1060,1,1.6677882466465235,0,0.28109778650105,29,6,1,0,FMS,Huddersfield,1,1.6677882466465235,2.2671066746115685,0.6595542319118977
2641,Jon Gorenc Stankovic,2,91,1,0.5942574143409729,0,0,2,0,0,0,MS,Huddersfield,1,0.5942574143409729,0.5942574143409729,0
6031,Christopher Schindler,17,1516,1,0.7145842052996159,0,0.40468719601631165,8,2,2,0,D,Huddersfield,1,0.7145842052996159,1.5720851253718138,1.0334875993430614
6034,Philip Billing,16,1398,1,1.0295026171952486,0,1.116994522511959,23,15,6,0,M,Huddersfield,1,1.0295026171952486,3.8363087624311447,2.6585019305348396
6067,Terence Kongolo,14,1141,1,0.40986724849790335,0,0.4303197804838419,8,4,2,0,D,Huddersfield,1,0.40986724849790335,1.157217513769865,0.6303146285936236
248,Elias Kachunga,3,158,0,0.09281371533870697,0,0,2,0,0,0,FMS,Huddersfield,0,0.09281371533870697,0.3774467036128044,0.33887388929724693
1759,Ben Hamer,3,192,0,0,0,0,0,0,0,0,GK,Huddersfield,0,0,0,0
1764,Ramadan Sobhi,4,68,0,0,0,0.16767501085996628,0,3,0,0,S,Huddersfield,0,0,0.20637226104736328,0.038697250187397
2640,Erik Durm,12,823,0,0.19013176951557398,1,0.28577666357159615,7,8,0,0,DMS,Huddersfield,0,0.19013176951557398,1.465196829289198,1.1612694878131151
3468,Jonas L x5Cu00f6ssl,15,1338,0,0,0,0.028027579188346863,0,2,0,0,GKS,Huddersfield,0,0,0.7010415215045214,0.6730139404535294
3800,Steve Mounie,13,785,0,2.1866108775138855,1,1.0149317206814885,26,10,0,1,FS,Huddersfield,0,2.1866108775138855,2.7084150286391377,0.248878575861454
5215,Florent Hadergjonaj,15,1141,0,0.21489687450230122,0,1.0206930506974459,6,14,1,0,DMS,Huddersfield,0,0.21489687450230122,1.675827907398343,0.9530068393796682
5662,Isaac Mbenza,11,197,0,0.2769591901451349,0,0.04400746151804924,7,1,0,0,MS,Huddersfield,0,0.2769591901451349,0.30445019342005253,0
5740,Adama Diakhaby,7,231,0,0,0,0.0965978279709816,0,1,0,0,MS,Huddersfield,0,0,0.12440263107419014,0.027804803103208542
6029,Tommy Smith,4,266,0,0.03739817067980766,0,0.12519614398479462,1,1,2,0,DS,Huddersfield,0,0.03739817067980766,0.22846181690692902,0.06586749851703644
6032,Chris L x5Cu00f6we,13,1075,0,0.24723828211426735,1,1.2609621863812208,9,13,0,0,DM,Huddersfield,0,0.24723828211426735,1.1009024120867252,0.44345952570438385
6036,Rajiv van La Parra,5,411,0,0.23703227564692497,0,0.06990411877632141,5,4,0,0,FM,Huddersfield,0,0.23703227564692497,0.39200353994965553,0.104132030159235
6037,Danny Williams,3,83,0,0.0155496746301651,0,0,1,0,1,0,MS,Huddersfield,0,0.0155496746301651,0.05294784530997276,0.03739817067980766
6038,Laurent Depoitre,16,834,0,2.2222681753337383,1,0.3773078676313162,24,7,1,0,FS,Huddersfield,0,2.2222681753337383,2.2929664235562086,0.09159539639949799
6296,Abdelhamid Sabiri,2,51,0,0,0,0,0,0,0,0,FS,Huddersfield,0,0,0.026139868423342705,0.026139868423342705
6301,Jonathan Hogg,13,1093,0,0.13200749270617962,1,0.22904757596552372,4,9,2,1,M,Huddersfield,0,0.13200749270617962,1.137811217457056,0.9603159129619598
7219,Juninho Bacuna,4,137,0,0.013078676536679268,0,0.07467079535126686,1,3,1,0,MS,Huddersfield,0,0.013078676536679268,0.10831322893500328,0.07195840403437614
773,Aleksandar Mitrovic,17,1485,7,6.388089146465063,2,1.0695762038230896,58,13,4,0,F,Fulham,7,6.388089146465063,8.961759366095066,2.7706166077405214
154,Andr x5Cu00e9 Sch x5Cu00fcrrle,15,1181,5,2.490017142146826,0,1.290906898677349,43,15,2,0,FMS,Fulham,5,2.490017142146826,4.511330794543028,1.2242884431034327
4866,Aboubakar Kamara,9,522,2,2.128968861885369,0,0.5143017824739218,18,8,1,0,FMS,Fulham,1,1.36780000384897,3.1202250123023987,1.2717480780556798
3312,Jean Michael Seri,17,1344,1,0.2520457496866584,2,2.3483675168827176,10,40,2,0,MS,Fulham,1,0.2520457496866584,5.215033987537026,4.639927014708519
6837,Ryan Sessegnon,16,1233,1,2.307819092646241,3,1.9367703292518854,15,18,0,0,DFMS,Fulham,1,2.307819092646241,5.965828128159046,2.8637205436825752
508,Calum Chambers,11,788,0,0.6361680291593075,0,0.12673245463520288,13,4,2,0,DMS,Fulham,0,0.6361680291593075,2.5873002223670483,2.153268499299884
549,Timothy Fosu Mensah,7,505,0,0.08043561596423388,0,0.30679277796298265,4,5,2,0,D,Fulham,0,0.08043561596423388,1.6884602084755898,1.3292372152209282
1727,Alfie Mawson,10,806,0,0.31890489906072617,0,0.05243608355522156,2,2,2,0,DS,Fulham,0,0.31890489906072617,1.7321555465459824,1.7232242301106453
2072,Sergio Rico,8,720,0,0,0,0,0,0,0,0,GK,Fulham,0,0,0.6065161125734448,0.6065161125734448
2274,Luciano Vietto,12,646,0,1.0650779977440834,4,2.175629898905754,13,15,1,0,FMS,Fulham,0,1.0650779977440834,4.941563725471497,1.8408525343984365
2587,Fabri,2,180,0,0,0,0,0,0,0,0,GK,Fulham,0,0,0.543460488319397,0.543460488319397
3304,Maxime Le Marchand,12,1038,0,0.0668109729886055,1,0.6753125553950667,2,5,1,0,D,Fulham,0,0.0668109729886055,2.8066855063661933,2.2182785598561168
3328,Floyd Ayit x5Cu00e9,6,136,0,0.13720951974391937,0,0,2,0,0,0,S,Fulham,0,0.13720951974391937,0.23781820014119148,0.10060867667198181
6434,Franck Zambo,11,638,0,0.15850906632840633,0,0.12121713347733021,8,3,0,1,MS,Fulham,0,0.15850906632840633,2.8546576295048,2.7138950172811747
6833,Cyrus Christie,11,793,0,0.14344358444213867,0,0.6789618209004402,6,9,1,0,DMS,Fulham,0,0.14344358444213867,1.860850628465414,1.6034581456333399
6834,Joe Bryan,7,518,0,0.06665260531008244,0,0.3639410585165024,4,5,0,0,DS,Fulham,0,0.06665260531008244,1.3738136887550354,1.0515555087476969
6835,Tom Cairney,12,799,0,0.2266907561570406,1,1.4525902178138494,8,19,0,0,MS,Fulham,0,0.2266907561570406,3.1726156435906887,2.4956293161958456
6836,Kevin McDonald,9,617,0,0.10936866234987974,0,0.09823510237038136,4,4,2,1,MS,Fulham,0,0.10936866234987974,1.377306953072548,1.2295873239636421
6838,Stefan Johansen,12,406,0,0.0396057553589344,0,0.05213817209005356,1,1,4,0,MS,Fulham,0,0.0396057553589344,0.7726089730858803,0.7204708009958267
6839,Ibrahima Ciss x5Cu00e9,1,15,0,0,0,0,0,0,0,0,S,Fulham,0,0,0.019122401252388954,0.019122401252388954
6840,Neeskens Kebano,2,23,0,0,0,0,0,0,0,0,S,Fulham,0,0,0.008294248022139072,0.008294248022139072
7076,Marcus Bettinelli,7,630,0,0,0,0,0,0,1,0,GK,Fulham,0,0,0.388956930488348,0.388956930488348
7077,Denis Odoi,15,1303,0,0.43418658152222633,0,0.46180512197315693,5,8,2,0,DS,Fulham,0,0.43418658152222633,2.2495421282947063,1.8814915046095848
7184,Tim Ream,7,470,0,0,0,0.18359850347042084,0,1,0,0,DS,Fulham,0,0,0.4522129939869046,0.2686144905164838
468,Callum Wilson,16,1355,8,8.163670483976603,5,3.732224608771503,37,21,3,0,FS,Bournemouth,7,6.641332749277353,10.946099646389484,1.954899426549673
465,Joshua King,14,1232,5,5.005905017256737,1,1.54407649487257,27,13,1,0,FM,Bournemouth,2,2.722398430109024,7.271714139729738,3.704044971615076
1683,Ryan Fraser,17,1465,4,2.11659250035882,7,6.884361647069454,21,39,1,0,FM,Bournemouth,4,2.11659250035882,8.246519457548857,2.959398839622736
6820,David Brooks,15,1060,3,3.120929893106222,1,1.8244120851159096,24,11,1,0,FMS,Bournemouth,3,3.120929893106222,6.821727469563484,2.9028880074620247
458,Steve Cook,17,1530,1,1.0983271514996886,1,0.19272511452436447,11,3,2,0,D,Bournemouth,1,1.0983271514996886,2.9797306451946497,2.746694430708885
463,Junior Stanislas,11,381,1,1.565957797691226,1,0.8630979023873806,14,7,1,0,MS,Bournemouth,0,0.8047889601439238,1.3031688034534454,0.8595130145549774
579,Nathan Ak x5Cu00e9,17,1530,1,2.4497579503804445,0,0,12,0,2,0,D,Bournemouth,1,2.4497579503804445,4.4062976855784655,4.298291262239218
825,Adam Smith,12,975,1,0.4728256091475487,0,0.21726105734705925,2,3,1,1,DM,Bournemouth,1,0.4728256091475487,4.929818265140057,4.385638952255249
2182,Jefferson Lerma,13,1124,1,0.4494439475238323,0,0.2033660989254713,16,6,7,0,M,Bournemouth,1,0.4494439475238323,3.1927346643060446,2.843707773834467
456,Simon Francis,15,1083,0,0.12115655653178692,2,0.40088218823075294,3,8,1,0,DS,Bournemouth,0,0.12115655653178692,4.130395535379648,4.0120802111923695
459,Charlie Daniels,10,866,0,0.1002296693623066,0,0.27184120938181877,4,6,2,0,DMS,Bournemouth,0,0.1002296693623066,2.8917001225054264,2.669035669416189
460,Andrew Surman,9,630,0,0.12000331655144691,0,0.3934111688286066,4,6,1,0,MS,Bournemouth,0,0.12000331655144691,1.307082585990429,1.058729648590088
462,Dan Gosling,12,642,0,0.5266256583854556,0,0.4765644744038582,7,5,3,0,MS,Bournemouth,0,0.5266256583854556,3.865429390221834,3.0561624504625797
481,Jordon Ibe,6,206,0,0.4560759365558624,0,0.19863735511898994,3,5,0,0,MS,Bournemouth,0,0.4560759365558624,0.6413994766771793,0.16921525821089745
694,Asmir Begovic,17,1530,0,0,0,0,0,0,0,0,GK,Bournemouth,0,0,1.520107040181756,1.520107040181756
735,Jermain Defoe,4,13,0,0.1310959756374359,0,0,1,0,0,0,S,Bournemouth,0,0.1310959756374359,0.1310959756374359,0
1024,Tyrone Mings,4,131,0,0,0,0.06339065730571747,0,1,0,0,DS,Bournemouth,0,0,0.06339065730571747,0.06339065730571747
1748,Lys Mousset,9,54,0,0,0,0,0,0,1,0,S,Bournemouth,0,0,0.03354095295071602,0.03354095295071602
1789,Lewis Cook,13,718,0,0.13384198863059282,0,0.05611182376742363,4,2,2,0,MS,Bournemouth,0,0.13384198863059282,2.3238082882016897,2.187729723751545
5065,Diego Rico,5,288,0,0.06744503322988749,0,0.9310471750795841,4,6,0,0,DMS,Bournemouth,0,0.06744503322988749,0.9648236185312271,0.5154991894960403
4105,Ra x5Cu00fal Jim x5Cu00e9nez,17,1374,5,6.218629503622651,4,2.667456431314349,52,20,0,0,FMS,Wolverhampton Wanderers,4,5.457460695877671,8.590574445202947,1.4588328069075942
3683,Ivan Cavaleiro,10,267,3,1.8096262495964766,0,0.7851010262966156,9,8,1,0,FS,Wolverhampton Wanderers,3,1.8096262495964766,2.7227061297744513,0.24363804887980223
6852,Matt Doherty,17,1496,3,3.139265378937125,3,1.757930526509881,23,20,2,0,M,Wolverhampton Wanderers,3,3.139265378937125,7.460638144053519,4.619165734387934
6853,R x5Cu00faben Neves,16,1440,2,1.9630053387954831,1,0.8348170109093189,42,14,5,0,M,Wolverhampton Wanderers,1,1.201836478896439,5.523024518042803,4.563242986798286
6854,Diogo Jota,16,1043,2,2.7722985921427608,1,2.349654609337449,21,13,4,0,FMS,Wolverhampton Wanderers,2,2.7722985921427608,5.491961053572595,1.2580449879169464
900,Adama Traor x5Cu00e9,14,434,1,0.7747786678373814,0,1.151707572862506,9,10,1,0,FMS,Wolverhampton Wanderers,1,0.7747786678373814,3.4975473023951054,1.5710610058158636
2280,Jonny,13,1109,1,1.1637127539142966,0,0.45397899206727743,9,13,2,0,M,Wolverhampton Wanderers,1,1.1637127539142966,2.8300965446978807,1.7643287684768438
3422,Jo x5Cu00e3o Moutinho,17,1376,1,0.28039871994405985,1,2.469102945178747,12,32,2,0,MS,Wolverhampton Wanderers,1,0.28039871994405985,4.962673945352435,4.279383854940534
6850,Willy Boly,17,1530,1,1.2383448211476207,0,0.3810589239001274,8,3,0,0,D,Wolverhampton Wanderers,1,1.2383448211476207,4.116530392318964,3.7247354350984097
787,Ryan Bennett,16,1440,0,0.6338461115956306,0,0.6514610573649406,8,6,4,0,D,Wolverhampton Wanderers,0,0.6338461115956306,2.6529106497764587,1.6605364196002483
3428,H x5Cu00e9lder Costa,17,1172,0,1.7959372010082006,2,1.961090370081365,22,15,3,0,FMS,Wolverhampton Wanderers,0,1.7959372010082006,4.466976907104254,1.458459691144526
3491,Romain Saiss,6,267,0,0.04377437010407448,0,0,1,0,2,0,DMS,Wolverhampton Wanderers,0,0.04377437010407448,0.6478613018989563,0.6478613018989563
6849,Rui Patr x5Cu00edcio,17,1530,0,0,0,0,0,0,0,0,GK,Wolverhampton Wanderers,0,0,0.6687804339453578,0.6687804339453578
6851,Conor Coady,17,1530,0,0,0,0.01404520869255066,0,1,4,0,D,Wolverhampton Wanderers,0,0,4.072316085919738,4.0582709070295095
6855,L x5Cu00e9o Bonatini,7,117,0,1.5432067662477493,1,0.16197427362203598,9,2,0,0,S,Wolverhampton Wanderers,0,1.5432067662477493,2.5608810633420944,0.9289825186133385
6856,R x5Cu00faben Vinagre,8,413,0,0,0,0.24374878406524658,0,3,1,0,MS,Wolverhampton Wanderers,0,0,1.0654658786952496,0.8217170964926481
6857,Morgan Gibbs White,11,289,0,0.20763782039284706,1,0.8855963535606861,4,6,1,0,FMS,Wolverhampton Wanderers,0,0.20763782039284706,1.6051694983616471,0.8807283844798803
7236,Leander Dendoncker,1,6,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0
986,Danny Ings,12,906,6,6.541956210508943,1,1.2130746114999056,35,15,1,0,FS,Southampton,4,5.019618446007371,5.284407312050462,1.1524950936436653
6893,Stuart Armstrong,13,650,3,0.8793168365955353,0,0.27644467540085316,12,11,2,0,FMS,Southampton,3,0.8793168365955353,1.8056415095925331,0.8682069908827543
343,Pierre Emile H x5Cu00f8jbjerg,14,1247,2,0.9738574549555779,0,0.6486592963337898,28,12,4,1,M,Southampton,2,0.9738574549555779,3.700179072096944,2.660299463197589
848,Charlie Austin,13,645,2,2.9629266783595085,0,0.08229902386665344,22,5,0,0,FS,Southampton,2,2.2017578408122063,2.4246743619441986,0.36117974296212196
835,Ryan Bertrand,12,1080,1,0.6213245410472155,0,1.3582814997062087,11,16,5,0,DM,Southampton,1,0.6213245410472155,3.8355334978550673,2.5229344852268696
847,C x5Cu00e9dric Soares,15,1317,1,0.2736724065616727,2,1.1268740594387054,10,11,4,0,DM,Southampton,1,0.2736724065616727,2.8702854365110397,2.2362891361117363
1383,Manolo Gabbiadini,12,459,1,1.7292389953508973,0,0.25312821567058563,20,5,0,0,FMS,Southampton,1,1.7292389953508973,1.686548207886517,0.6569632031023502
111,Jannik Vestergaard,9,810,0,0.23062233068048954,0,0.17062136344611645,7,3,2,0,D,Southampton,0,0.23062233068048954,1.602968979626894,1.548496525734663
635,Alex McCarthy,17,1530,0,0,0,0,0,0,1,0,GK,Southampton,0,0,1.3135263053700328,1.3135263053700328
790,Nathan Redmond,17,1491,0,1.0243455804884434,1,1.9071592465043068,27,25,0,0,FM,Southampton,0,1.0243455804884434,4.292284145951271,2.462788324803114
839,Shane Long,10,481,0,1.2397165969014168,1,0.7236150875687599,10,6,1,0,FMS,Southampton,0,1.2397165969014168,1.6079193875193596,0.4314137175679207
842,Oriol Romeu,10,539,0,0.042583953589200974,0,0.056704504415392876,2,2,3,0,MS,Southampton,0,0.042583953589200974,1.513260256499052,1.4507556520402431
843,James Ward Prowse,7,298,0,0.6951932981610298,0,0.546973941847682,5,14,1,0,MS,Southampton,0,0.6951932981610298,1.236141949892044,0.42350399028509855
845,Maya Yoshida,6,540,0,0.30648040771484375,0,0.11741653457283974,5,3,0,0,D,Southampton,0,0.30648040771484375,0.6679985150694847,0.6098018437623978
883,Steven Davis,3,96,0,0,1,0.4250001311302185,0,3,0,0,MS,Southampton,0,0,0.5288284420967102,0.14439226686954498
884,Matt Targett,6,434,0,0.13394973799586296,2,1.0850817263126373,3,14,0,0,DMS,Southampton,0,0.13394973799586296,1.1294387727975845,0.8034240305423737
1203,Wesley Hoedt,13,1170,0,0.5745880324393511,0,0.017267893999814987,6,1,2,0,D,Southampton,0,0.5745880324393511,1.9396507870405912,1.928530154749751
1299,Mario Lemina,15,1329,0,0.7753061978146434,1,0.9130881447345018,22,8,5,0,M,Southampton,0,0.7753061978146434,3.2236555833369493,2.5123532954603434
1735,Jack Stephens,8,673,0,0.3855549693107605,0,0.22872408479452133,4,5,1,0,DS,Southampton,0,0.3855549693107605,0.9289878681302071,0.4877512762323022
6042,Jan Bednarek,4,260,0,0,0,0,0,0,1,0,DS,Southampton,0,0,0.16930904984474182,0.16930904984474182
