scorer,date,goals,cumsum
Tim Cahill,2006-10-08,1,21
Tim Cahill,2006-10-22,1,22
Tim Cahill,2007-11-11,1,23
Tim Cahill,2007-11-18,2,25
Tim Cahill,2007-12-23,3,28
Tim Cahill,2008-03-02,1,29
Tim Cahill,2008-09-14,1,30
Tim Cahill,2008-09-21,1,31
Tim Cahill,2008-12-07,1,32
Tim Cahill,2008-12-21,1,33
Tim Cahill,2009-01-18,1,34
Tim Cahill,2009-01-25,1,35
Tim Cahill,2009-02-22,1,36
Tim Cahill,2009-04-12,1,37
Tim Cahill,2009-09-13,1,38
Tim Cahill,2009-12-06,1,39
Tim Cahill,2010-01-24,2,41
Tim Cahill,2010-03-21,1,42
Tim Cahill,2010-04-11,3,45
Tim Cahill,2010-08-15,1,46
Tim Cahill,2010-09-05,1,47
Tim Cahill,2010-09-26,1,48
Tim Cahill,2010-10-17,1,49
Tim Cahill,2010-10-31,1,50
Tim Cahill,2010-11-14,1,51
Tim Cahill,2010-11-21,2,53
Tim Cahill,2010-12-19,1,54
Tim Cahill,2012-01-15,1,55
Tim Cahill,2012-04-22,1,56
Tim Howard,2012-01-01,1,1
Tim Sherwood,1992-09-27,1,1
Tim Sherwood,1993-04-11,1,2
Tim Sherwood,1993-05-02,1,3
Tim Sherwood,1994-02-27,1,4
Tim Sherwood,1994-03-20,1,5
Tim Sherwood,1994-11-13,1,6
Tim Sherwood,1994-12-25,1,7
Tim Sherwood,1995-01-22,1,8
Tim Sherwood,1995-02-05,1,9
Tim Sherwood,1995-02-12,1,10
Tim Sherwood,1995-03-12,1,11
Tim Sherwood,1995-10-22,1,12
Tim Sherwood,1995-12-17,1,13
Tim Sherwood,1996-02-18,1,14
Tim Sherwood,1996-05-05,1,15
Tim Sherwood,1996-11-24,1,16
Tim Sherwood,1996-12-29,1,17
Tim Sherwood,1997-04-20,1,18
Tim Sherwood,1997-10-12,1,19
Tim Sherwood,1997-10-26,1,20
Tim Sherwood,1997-11-02,1,21
Tim Sherwood,1997-12-07,1,22
Tim Sherwood,1998-01-11,1,23
Tim Sherwood,1998-10-11,1,24
Tim Sherwood,1998-11-01,1,25
Tim Sherwood,1998-12-20,1,26
Tim Sherwood,1999-02-21,1,27
Tim Sherwood,1999-03-07,1,28
Tim Sherwood,1999-08-08,2,30
Tim Sherwood,1999-08-22,1,31
Tim Sherwood,1999-11-07,1,32
Tim Sherwood,1999-12-26,3,35
Tim Sherwood,2000-05-14,1,36
Tim Sherwood,2000-10-29,1,37
Tim Sherwood,2000-11-19,1,38
Timm Klose,2016-03-27,1,1
Timothee Atouba,2004-08-15,1,1
Titi Camara,1999-08-01,1,1
Titi Camara,1999-08-22,1,2
Titi Camara,1999-10-17,1,3
Titi Camara,1999-10-24,1,4
Titi Camara,1999-10-31,1,5
Titi Camara,1999-12-12,1,6
Titi Camara,2000-02-13,1,7
Titi Camara,2000-03-12,1,8
Titi Camara,2000-03-19,1,9
Titus Bramble,2000-08-20,1,1
Titus Bramble,2005-01-09,1,2
Titus Bramble,2006-04-09,1,3
Titus Bramble,2006-05-07,1,4
Titus Bramble,2007-12-23,1,5
Titus Bramble,2007-12-30,1,6
Titus Bramble,2008-11-09,1,7
Titus Bramble,2009-09-20,1,8
Titus Bramble,2010-04-18,1,9
Titus Bramble,2011-09-18,1,10
Toby Alderweireld,2014-12-21,1,1
Toby Alderweireld,2015-09-20,1,2
Toby Alderweireld,2015-11-22,1,3
Toby Alderweireld,2016-02-28,1,4
Toby Alderweireld,2016-04-10,1,5
Toby Alderweireld,2017-05-21,1,6
Toddy Örlygsson,1993-01-10,1,1
Tom Cairney,2010-03-07,1,1
Tom Carroll,2015-12-20,1,1
Tom Carroll,2017-04-16,1,2
Tom Cleverley,2010-11-21,1,1
Tom Cleverley,2010-12-26,1,2
Tom Cleverley,2011-03-13,1,3
Tom Cleverley,2012-10-07,1,4
Tom Cleverley,2012-12-09,1,5
Tom Cleverley,2013-12-15,1,6
Tom Cleverley,2015-04-19,1,7
Tom Cleverley,2015-04-26,1,8
Tom Cleverley,2015-05-03,1,9
Tom Cleverley,2015-12-20,1,10
Tom Cleverley,2016-04-24,1,11
Tom Cleverley,2017-10-08,1,12
Tom Davies,2017-01-15,1,1
Tom Davies,2017-04-09,1,2
Tom Davies,2018-02-04,1,3
Tom Davies,2018-04-29,1,4
Tom Huddlestone,2006-12-17,1,1
Tom Huddlestone,2007-12-23,2,3
Tom Huddlestone,2008-03-16,1,4
Tom Huddlestone,2009-11-01,1,5
Tom Huddlestone,2010-04-25,1,6
Tom Huddlestone,2010-10-10,1,7
Tom Huddlestone,2011-04-17,1,8
Tom Huddlestone,2013-12-22,1,9
Tom Huddlestone,2014-02-16,1,10
Tom Huddlestone,2014-03-23,1,11
Tom Huddlestone,2017-02-19,1,12
Tom Ince,2014-02-02,1,1
Tom Ince,2017-12-24,1,2
Tom Ince,2018-04-08,1,3
Tomas Brolin,1995-12-10,1,1
Tomas Brolin,1995-12-24,1,2
Tomas Brolin,1996-01-07,2,4
Tomas Rosicky,2007-02-11,1,1
Tomas Rosicky,2007-04-08,1,2
Tomas Rosicky,2007-04-15,1,3
Tomas Rosicky,2007-09-02,1,4
Tomas Rosicky,2007-10-14,1,5
Tomas Rosicky,2007-11-18,1,6
Tomas Rosicky,2007-12-09,1,7
Tomas Rosicky,2007-12-23,1,8
Tomas Rosicky,2008-01-13,1,9
Tomas Rosicky,2009-09-06,1,10
Tomas Rosicky,2010-01-03,1,11
Tomas Rosicky,2010-01-17,1,12
Tomas Rosicky,2012-02-26,1,13
Tomas Rosicky,2013-03-31,2,15
Tomas Rosicky,2014-02-16,1,16
Tomas Rosicky,2014-03-16,1,17
Tomas Rosicky,2014-12-21,1,18
Tomas Rosicky,2015-03-01,1,19
Tomasz Radzinski,2001-09-23,1,1
Tomasz Radzinski,2001-10-14,1,2
Tomasz Radzinski,2001-12-02,1,3
Tomasz Radzinski,2002-02-17,1,4
Tomasz Radzinski,2002-03-31,1,5
Tomasz Radzinski,2002-05-05,1,6
Tomasz Radzinski,2002-08-11,1,7
Tomasz Radzinski,2002-09-22,1,8
Tomasz Radzinski,2002-10-13,1,9
Tomasz Radzinski,2002-11-03,1,10
Tomasz Radzinski,2002-11-17,1,11
Tomasz Radzinski,2002-12-22,1,12
Tomasz Radzinski,2002-12-29,1,13
Tomasz Radzinski,2003-01-12,1,14
Tomasz Radzinski,2003-01-26,1,15
Tomasz Radzinski,2003-02-16,2,17
Tomasz Radzinski,2003-08-10,1,18
Tomasz Radzinski,2003-09-07,1,19
Tomasz Radzinski,2003-11-09,1,20
Tomasz Radzinski,2003-11-16,1,21
Tomasz Radzinski,2003-12-14,1,22
Tomasz Radzinski,2004-01-04,1,23
Tomasz Radzinski,2004-02-22,1,24
Tomasz Radzinski,2004-03-21,1,25
Tomasz Radzinski,2004-09-19,1,26
Tomasz Radzinski,2004-12-19,1,27
Tomasz Radzinski,2004-12-26,2,29
Tomasz Radzinski,2005-01-02,1,30
Tomasz Radzinski,2005-05-01,1,31
Tomasz Radzinski,2006-02-05,1,32
Tomasz Radzinski,2006-04-30,1,33
Tomasz Radzinski,2006-11-26,1,34
Tomasz Radzinski,2007-01-07,1,35
Tomer Hemed,2017-09-03,1,1
Tomer Hemed,2017-09-24,1,2
Tommy Elphick,2016-04-17,1,1
Tommy Johnson,1995-02-05,3,3
Tommy Johnson,1995-02-19,1,4
Tommy Johnson,1995-10-29,1,5
Tommy Johnson,1995-11-12,1,6
Tommy Johnson,1995-11-19,1,7
Tommy Johnson,1995-12-10,1,8
Tommy Johnson,1995-12-31,1,9
Tommy Johnson,1996-08-11,1,10
Tommy Johnson,1996-08-18,1,11
Tommy Johnson,1996-10-13,1,12
Tommy Johnson,1997-03-16,1,13
Tommy Miller,2005-09-25,2,2
Tommy Miller,2006-04-16,1,3
Tommy Mooney,1999-08-08,1,1
Tommy Mooney,1999-08-15,1,2
Tommy Smith,1999-10-24,1,1
Tommy Smith,2000-04-23,1,2
Tommy Smith,2006-12-24,1,3
Tommy Smith,2010-03-14,1,4
Tommy Smith,2011-08-14,1,5
Tommy Smith,2012-01-15,1,6
Tommy Widdrington,1993-12-26,1,1
Tommy Widdrington,1995-08-27,1,2
Tommy Widdrington,1996-02-18,1,3
Tommy Wright,1992-08-16,1,1
Tommy Wright,1992-08-30,1,2
Tommy Wright,1992-09-13,1,3
Tommy Wright,1993-04-18,2,5
Tony Adams,1994-09-18,1,1
Tony Adams,1994-09-25,1,2
Tony Adams,1995-04-02,1,3
Tony Adams,1995-09-17,1,4
Tony Adams,1996-11-24,1,5
Tony Adams,1996-12-01,1,6
Tony Adams,1997-04-06,1,7
Tony Adams,1998-01-25,1,8
Tony Adams,1998-04-12,1,9
Tony Adams,1998-05-03,1,10
Tony Adams,1998-09-20,1,11
Tony Adams,2000-12-24,1,12
Tony Cascarino,1993-03-14,1,1
Tony Cascarino,1993-04-25,1,2
Tony Cascarino,1993-08-22,1,3
Tony Cascarino,1993-08-29,1,4
Tony Cascarino,1994-04-24,1,5
Tony Cascarino,1994-05-01,1,6
Tony Cottee,1992-09-13,2,2
Tony Cottee,1993-01-10,2,4
Tony Cottee,1993-01-24,2,6
Tony Cottee,1993-01-31,1,7
Tony Cottee,1993-02-28,1,8
Tony Cottee,1993-03-07,2,10
Tony Cottee,1993-03-21,1,11
Tony Cottee,1993-04-11,1,12
Tony Cottee,1993-08-15,3,15
Tony Cottee,1993-09-05,1,16
Tony Cottee,1993-09-12,1,17
Tony Cottee,1993-10-03,1,18
Tony Cottee,1993-11-21,1,19
Tony Cottee,1993-11-28,1,20
Tony Cottee,1994-01-02,1,21
Tony Cottee,1994-01-09,3,24
Tony Cottee,1994-02-13,1,25
Tony Cottee,1994-03-27,1,26
Tony Cottee,1994-04-03,1,27
Tony Cottee,1994-04-10,1,28
Tony Cottee,1994-09-11,1,29
Tony Cottee,1994-12-11,3,32
Tony Cottee,1994-12-25,2,34
Tony Cottee,1995-01-01,1,35
Tony Cottee,1995-01-29,1,36
Tony Cottee,1995-02-12,2,38
Tony Cottee,1995-03-05,2,40
Tony Cottee,1995-04-09,1,41
Tony Cottee,1995-10-15,1,42
Tony Cottee,1995-11-12,1,43
Tony Cottee,1995-11-19,1,44
Tony Cottee,1995-12-10,1,45
Tony Cottee,1995-12-17,1,46
Tony Cottee,1996-01-28,1,47
Tony Cottee,1996-02-18,1,48
Tony Cottee,1996-02-25,1,49
Tony Cottee,1996-04-07,1,50
Tony Cottee,1996-04-14,1,51
Tony Cottee,1998-01-25,1,52
Tony Cottee,1998-02-08,1,53
Tony Cottee,1998-05-10,2,55
Tony Cottee,1998-08-09,1,56
Tony Cottee,1998-08-16,1,57
Tony Cottee,1998-09-27,1,58
Tony Cottee,1998-10-18,1,59
Tony Cottee,1998-10-25,1,60
Tony Cottee,1998-12-20,1,61
Tony Cottee,1999-02-28,1,62
Tony Cottee,1999-03-28,1,63
Tony Cottee,1999-04-04,1,64
Tony Cottee,1999-05-02,1,65
Tony Cottee,1999-08-01,1,66
Tony Cottee,1999-08-22,1,67
Tony Cottee,1999-09-12,1,68
Tony Cottee,1999-09-19,1,69
Tony Cottee,1999-10-10,1,70
Tony Cottee,1999-10-24,1,71
Tony Cottee,1999-11-14,2,73
Tony Cottee,1999-12-26,1,74
Tony Cottee,2000-04-09,1,75
Tony Cottee,2000-04-23,1,76
Tony Cottee,2000-04-30,2,78
Tony Daley,1993-04-11,1,1
Tony Daley,1993-05-09,1,2
Tony Daley,1994-03-06,1,3
Tony Dorigo,1993-02-21,1,1
Tony Dorigo,1995-08-27,1,2
Tony Dorigo,1998-11-15,1,3
Tony Grant,1996-02-25,1,1
Tony Grant,1998-02-01,1,2
Tony Yeboah,1995-02-19,1,1
Tony Yeboah,1995-03-05,2,3
Tony Yeboah,1995-03-12,3,6
Tony Yeboah,1995-04-02,3,9
Tony Yeboah,1995-04-16,1,10
Tony Yeboah,1995-05-07,2,12
Tony Yeboah,1995-08-13,2,14
Tony Yeboah,1995-08-20,1,15
Tony Yeboah,1995-09-03,1,16
Tony Yeboah,1995-09-17,3,19
Tony Yeboah,1995-09-24,1,20
Tony Yeboah,1995-11-12,1,21
Tony Yeboah,1995-12-24,1,22
Tony Yeboah,1996-03-03,2,24
Tore Andre Flo,1997-08-03,1,1
Tore Andre Flo,1997-10-26,1,2
Tore Andre Flo,1997-11-30,3,5
Tore Andre Flo,1997-12-14,1,6
Tore Andre Flo,1998-01-18,1,7
Tore Andre Flo,1998-03-08,2,9
Tore Andre Flo,1998-04-05,1,10
Tore Andre Flo,1998-04-19,1,11
Tore Andre Flo,1998-09-20,2,13
Tore Andre Flo,1998-11-15,1,14
Tore Andre Flo,1998-12-06,2,16
Tore Andre Flo,1998-12-13,1,17
Tore Andre Flo,1998-12-20,1,18
Tore Andre Flo,1999-03-21,2,20
Tore Andre Flo,1999-04-11,1,21
Tore Andre Flo,1999-08-01,1,22
Tore Andre Flo,1999-10-17,1,23
Tore Andre Flo,1999-11-14,1,24
Tore Andre Flo,1999-11-28,1,25
Tore Andre Flo,1999-12-26,3,28
Tore Andre Flo,2000-01-02,2,30
Tore Andre Flo,2000-05-14,1,31
Tore Andre Flo,2000-09-17,2,33
Tore Andre Flo,2000-10-15,1,34
Tore Andre Flo,2002-08-25,1,35
Tore Andre Flo,2002-11-03,1,36
Tore Andre Flo,2002-11-10,1,37
Tore Andre Flo,2002-12-22,1,38
Trent Alexander-Arnold,2017-12-24,1,1
Trevor Benjamin,2000-11-12,1,1
Trevor Morley,1993-09-12,1,1
Trevor Morley,1993-09-26,1,2
Trevor Morley,1993-11-14,1,3
Trevor Morley,1993-11-28,1,4
Trevor Morley,1993-12-05,1,5
Trevor Morley,1994-01-23,1,6
Trevor Morley,1994-02-20,1,7
Trevor Morley,1994-02-27,1,8
Trevor Morley,1994-03-27,1,9
Trevor Morley,1994-04-03,2,11
Trevor Morley,1994-04-10,1,12
Trevor Morley,1994-04-24,1,13
Trevor Sinclair,1993-08-29,1,1
Trevor Sinclair,1993-09-12,1,2
Trevor Sinclair,1994-05-01,2,4
Trevor Sinclair,1994-08-21,1,5
Trevor Sinclair,1994-10-30,1,6
Trevor Sinclair,1994-12-04,1,7
Trevor Sinclair,1995-03-26,1,8
Trevor Sinclair,1995-09-10,1,9
Trevor Sinclair,1995-10-22,1,10
Trevor Sinclair,1998-01-25,2,12
Trevor Sinclair,1998-02-15,1,13
Trevor Sinclair,1998-03-08,2,15
Trevor Sinclair,1998-04-19,1,16
Trevor Sinclair,1998-05-10,1,17
Trevor Sinclair,1998-10-25,1,18
Trevor Sinclair,1998-11-22,2,20
Trevor Sinclair,1998-12-13,1,21
Trevor Sinclair,1999-04-11,1,22
Trevor Sinclair,1999-05-16,2,24
Trevor Sinclair,1999-08-15,1,25
Trevor Sinclair,1999-08-22,1,26
Trevor Sinclair,1999-10-24,1,27
Trevor Sinclair,1999-11-21,1,28
Trevor Sinclair,1999-12-26,1,29
Trevor Sinclair,2000-02-06,1,30
Trevor Sinclair,2000-03-05,1,31
Trevor Sinclair,2000-11-05,1,32
Trevor Sinclair,2000-11-19,1,33
Trevor Sinclair,2000-12-24,1,34
Trevor Sinclair,2001-12-23,2,36
Trevor Sinclair,2002-01-27,1,37
Trevor Sinclair,2002-03-03,1,38
Trevor Sinclair,2002-04-14,1,39
Trevor Sinclair,2002-09-15,1,40
Trevor Sinclair,2002-10-13,1,41
Trevor Sinclair,2002-11-10,1,42
Trevor Sinclair,2002-12-22,1,43
Trevor Sinclair,2003-02-23,2,45
Trevor Sinclair,2003-04-06,1,46
Trevor Sinclair,2003-04-20,1,47
Trevor Sinclair,2004-03-14,1,48
Trevor Sinclair,2004-08-22,1,49
Trevor Sinclair,2005-08-21,1,50
Trevor Sinclair,2005-12-04,1,51
Trevor Sinclair,2006-01-08,1,52
Trond Egil Soltvedt,1997-09-07,1,1
Trond Egil Soltvedt,1998-09-27,1,2
Trond Egil Soltvedt,1999-02-28,1,3
Trond Egil Soltvedt,1999-10-17,1,4
Trond Egil Soltvedt,2000-12-31,1,5
Troy Deeney,2015-10-18,1,1
Troy Deeney,2015-11-01,1,2
Troy Deeney,2015-11-15,1,3
Troy Deeney,2015-11-22,1,4
Troy Deeney,2015-11-29,1,5
Troy Deeney,2015-12-20,1,6
Troy Deeney,2016-02-07,2,8
Troy Deeney,2016-03-13,1,9
Troy Deeney,2016-04-24,2,11
Troy Deeney,2016-05-08,1,12
Troy Deeney,2016-05-15,1,13
Troy Deeney,2016-09-04,1,14
Troy Deeney,2016-09-18,1,15
Troy Deeney,2016-09-25,1,16
Troy Deeney,2016-12-25,1,17
Troy Deeney,2017-01-15,1,18
Troy Deeney,2017-01-29,2,20
Troy Deeney,2017-02-19,1,21
Troy Deeney,2017-02-26,1,22
Troy Deeney,2017-04-02,1,23
Troy Deeney,2017-10-08,1,24
Troy Deeney,2017-11-26,1,25
Troy Deeney,2018-02-04,1,26
Troy Deeney,2018-02-18,1,27
Troy Deeney,2018-02-25,1,28
Tugay Kerimoglu,2001-10-14,1,1
Tugay Kerimoglu,2001-10-28,1,2
Tugay Kerimoglu,2002-01-06,1,3
Tugay Kerimoglu,2003-03-09,1,4
Tugay Kerimoglu,2003-11-30,1,5
Tugay Kerimoglu,2005-08-14,1,6
Tugay Kerimoglu,2006-11-19,1,7
Tugay Kerimoglu,2007-10-14,1,8
Tugay Kerimoglu,2007-11-25,1,9
Tugay Kerimoglu,2008-11-30,1,10
Tuncay Sanli,2007-11-25,1,1
Tuncay Sanli,2007-12-09,2,3
Tuncay Sanli,2007-12-23,1,4
Tuncay Sanli,2008-02-17,1,5
Tuncay Sanli,2008-03-16,1,6
Tuncay Sanli,2008-04-20,1,7
Tuncay Sanli,2008-04-27,1,8
Tuncay Sanli,2008-08-24,1,9
Tuncay Sanli,2008-11-09,2,11
Tuncay Sanli,2008-11-30,1,12
Tuncay Sanli,2009-02-22,1,13
Tuncay Sanli,2009-04-05,1,14
Tuncay Sanli,2009-05-10,1,15
Tuncay Sanli,2009-12-06,1,16
Tuncay Sanli,2010-01-03,1,17
Tuncay Sanli,2010-02-07,1,18
Tuncay Sanli,2010-03-07,1,19
Tuncay Sanli,2010-10-24,1,20
Tyrone Mears,2008-04-13,1,1
Ugo Ehiogu,1994-09-18,1,1
Ugo Ehiogu,1995-01-08,1,2
Ugo Ehiogu,1995-04-30,1,3
Ugo Ehiogu,1995-08-20,1,4
Ugo Ehiogu,1996-09-01,1,5
Ugo Ehiogu,1996-12-01,1,6
Ugo Ehiogu,1997-04-27,1,7
Ugo Ehiogu,1997-09-07,1,8
Ugo Ehiogu,1997-11-16,1,9
Ugo Ehiogu,1998-10-18,1,10
Ugo Ehiogu,1998-12-27,1,11
Ugo Ehiogu,2000-03-05,1,12
Ugo Ehiogu,2000-11-19,1,13
Ugo Ehiogu,2001-01-07,1,14
Ugo Ehiogu,2001-02-04,1,15
Ugo Ehiogu,2002-03-31,1,16
Ugo Ehiogu,2002-09-29,1,17
Ugo Ehiogu,2002-11-17,1,18
Ugo Ehiogu,2002-12-01,1,19
Ulises de la Cruz,2002-09-08,1,1
Ulises de la Cruz,2007-01-14,1,2
Ulrich Van Gobbel,1997-03-16,1,1
Urby Emanuelson,2013-05-19,1,1
Uwe Rosler,1994-03-27,2,2
Uwe Rosler,1994-04-10,1,3
Uwe Rosler,1994-04-24,1,4
Uwe Rosler,1994-05-01,1,5
Uwe Rosler,1994-08-21,3,8
Uwe Rosler,1994-09-18,1,9
Uwe Rosler,1994-11-20,1,10
Uwe Rosler,1994-11-27,1,11
Uwe Rosler,1994-12-25,2,13
Uwe Rosler,1995-02-19,1,14
Uwe Rosler,1995-03-12,2,16
Uwe Rosler,1995-03-26,1,17
Uwe Rosler,1995-04-09,1,18
Uwe Rosler,1995-04-16,1,19
Uwe Rosler,1995-04-30,1,20
Uwe Rosler,1995-08-13,1,21
Uwe Rosler,1995-08-20,1,22
Uwe Rosler,1995-12-17,1,23
Uwe Rosler,1996-01-14,1,24
Uwe Rosler,1996-01-28,1,25
Uwe Rosler,1996-02-18,1,26
Uwe Rosler,1996-03-31,1,27
Uwe Rosler,1996-04-07,1,28
Uwe Rosler,1996-05-05,1,29
Valery Bozhinov,2009-05-10,1,1
Valon Behrami,2008-11-23,1,1
Valon Behrami,2010-02-14,1,2
Valon Behrami,2010-10-31,1,3
Valon Behrami,2010-11-21,1,4
Vedran Corluka,2008-08-17,1,1
Vedran Corluka,2009-09-27,1,2
Vegard Heggem,1998-12-20,1,1
Vegard Heggem,1999-01-31,1,2
Vegard Heggem,1999-10-31,1,3
Vicente Iborra,2017-10-29,1,1
Vicente Iborra,2018-03-04,1,2
Vicente Iborra,2018-03-25,1,3
Victor Anichebe,2006-05-07,1,1
Victor Anichebe,2006-12-24,2,3
Victor Anichebe,2007-04-01,1,4
Victor Anichebe,2007-08-05,1,5
Victor Anichebe,2008-09-14,1,6
Victor Anichebe,2010-03-07,1,7
Victor Anichebe,2012-01-01,1,8
Victor Anichebe,2012-01-08,1,9
Victor Anichebe,2012-01-29,1,10
Victor Anichebe,2012-03-25,1,11
Victor Anichebe,2012-09-16,2,13
Victor Anichebe,2012-12-16,1,14
Victor Anichebe,2012-12-30,1,15
Victor Anichebe,2013-01-27,1,16
Victor Anichebe,2013-04-07,1,17
Victor Anichebe,2013-12-01,1,18
Victor Anichebe,2014-02-02,1,19
Victor Anichebe,2014-02-09,1,20
Victor Anichebe,2014-10-19,1,21
Victor Anichebe,2015-03-29,1,22
Victor Anichebe,2015-05-03,1,23
Victor Anichebe,2016-10-30,1,24
Victor Anichebe,2016-11-13,2,26
Victor Moses,2010-05-02,1,1
Victor Moses,2010-11-07,1,2
Victor Moses,2011-12-04,1,3
Victor Moses,2011-12-25,1,4
Victor Moses,2012-03-11,1,5
Victor Moses,2012-03-25,1,6
Victor Moses,2012-04-22,2,8
Victor Moses,2012-10-28,1,9
Victor Moses,2013-09-15,1,10
Victor Moses,2014-10-26,1,11
Victor Moses,2015-02-15,1,12
Victor Moses,2015-03-01,1,13
Victor Moses,2015-09-13,1,14
Victor Moses,2016-08-21,1,15
Victor Moses,2016-10-09,1,16
Victor Moses,2016-11-20,1,17
Victor Moses,2018-01-14,1,18
Victor Moses,2018-02-11,1,19
Victor Moses,2018-04-15,1,20
Victor Obinna,2010-11-21,1,1
Victor Obinna,2011-01-30,2,3
Victor Wanyama,2014-09-14,1,1
Victor Wanyama,2014-10-12,1,2
Victor Wanyama,2014-10-26,1,3
Victor Wanyama,2016-04-03,1,4
Victor Wanyama,2016-08-14,1,5
Victor Wanyama,2016-12-11,1,6
Victor Wanyama,2017-05-14,1,7
Victor Wanyama,2017-05-21,1,8
Victor Wanyama,2018-02-04,1,9
Vincent Janssen,2016-10-23,1,1
Vincent Janssen,2017-04-09,1,2
Vincent Kompany,2008-09-28,1,1
Vincent Kompany,2010-01-31,1,2
Vincent Kompany,2010-03-28,1,3
Vincent Kompany,2011-10-09,1,4
Vincent Kompany,2011-11-27,1,5
Vincent Kompany,2012-04-29,1,6
Vincent Kompany,2013-03-24,1,7
Vincent Kompany,2013-12-15,1,8
Vincent Kompany,2013-12-22,1,9
Vincent Kompany,2014-01-26,1,10
Vincent Kompany,2014-05-11,1,11
Vincent Kompany,2015-08-09,1,12
Vincent Kompany,2015-08-16,1,13
Vincent Kompany,2017-04-09,1,14
Vincent Kompany,2017-04-30,1,15
Vincent Kompany,2017-05-21,1,16
Vincent Kompany,2018-04-01,1,17
Vincenzo Montella,2007-01-14,1,1
Vincenzo Montella,2007-04-15,1,2
Vinnie Jones,1992-08-16,1,1
Vinnie Jones,1992-11-22,1,2
Vinnie Jones,1993-08-22,1,3
Vinnie Jones,1993-10-10,1,4
Vinnie Jones,1994-10-02,1,5
Vinnie Jones,1994-11-06,1,6
Vinnie Jones,1995-03-12,1,7
Vinnie Jones,1995-11-05,1,8
Vinnie Jones,1995-11-19,1,9
Vinnie Jones,1996-03-31,1,10
Vinnie Jones,1996-10-06,1,11
Vinnie Jones,1996-10-27,1,12
Vinnie Jones,1997-02-23,1,13
Vinny Samways,1993-12-12,1,1
Vinny Samways,1994-04-17,1,2
Vinny Samways,1994-05-01,1,3
Vinny Samways,1995-02-26,1,4
Vinny Samways,1995-09-17,1,5
Viorel Moldovan,1998-02-22,1,1
Virgil Van Dijk,2015-09-20,1,1
Virgil Van Dijk,2015-10-11,1,2
Virgil Van Dijk,2016-02-28,1,3
Virgil Van Dijk,2016-12-25,1,4
Viv Anderson,1992-09-27,1,1
Viv Anderson,1993-02-21,2,3
Vlad Chiricheș,2013-12-01,1,1
Vladimir Kinder,1997-03-02,1,1
Vladimir Kinder,1998-09-13,1,2
Vladimir Kinder,1999-04-11,1,3
Vladimir Smicer,2000-01-09,1,1
Vladimir Smicer,2000-10-29,1,2
Vladimir Smicer,2001-01-28,1,3
Vladimir Smicer,2001-12-23,1,4
Vladimir Smicer,2002-03-24,2,6
Vladimir Smicer,2002-05-05,1,7
Vladimir Smicer,2003-09-28,1,8
Vladimir Smicer,2003-12-21,1,9
Vladimir Smicer,2003-12-28,1,10
Vratislav Gresko,2004-01-04,1,1
Vurnon Anita,2014-02-23,1,1
Vurnon Anita,2016-04-17,1,2
Wade Elliott,2009-08-23,1,1
Wade Elliott,2009-12-06,1,2
Wade Elliott,2010-04-04,1,3
Wade Elliott,2010-05-09,1,4
Wahbi Khazri,2016-02-07,1,1
Wahbi Khazri,2016-05-01,1,2
Wahbi Khazri,2017-04-09,1,3
Walid Badir,1999-09-12,1,1
Walter Pandiani,2005-01-30,1,1
Walter Pandiani,2005-02-06,1,2
Walter Pandiani,2005-04-03,1,3
Walter Pandiani,2005-05-15,1,4
Walter Pandiani,2005-09-18,1,5
Walter Pandiani,2005-12-25,1,6
Warren Barton,1992-08-09,1,1
Warren Barton,1992-08-23,1,2
Warren Barton,1993-08-29,1,3
Warren Barton,1993-12-12,1,4
Warren Barton,1994-11-06,1,5
Warren Barton,1995-02-05,1,6
Warren Barton,1997-03-09,1,7
Warren Barton,1997-09-07,1,8
Warren Barton,1997-09-28,1,9
Warren Barton,1998-04-05,1,10
Wayne Bridge,2000-05-14,1,1
Wayne Bridge,2002-09-22,1,2
Wayne Bridge,2003-12-28,1,3
Wayne Collins,1997-02-16,1,1
Wayne Collins,1997-09-07,1,2
Wayne Collins,1997-09-21,1,3
Wayne Collins,1997-10-19,2,5
Wayne Collins,1997-11-23,1,6
Wayne Jacobs,2000-12-31,1,1
Wayne Jacobs,2001-04-29,1,2
Wayne Rooney,2002-10-13,1,1
Wayne Rooney,2002-11-03,1,2
Wayne Rooney,2002-12-08,1,3
Wayne Rooney,2003-03-23,1,4
Wayne Rooney,2003-04-06,1,5
Wayne Rooney,2003-04-20,1,6
Wayne Rooney,2003-08-24,1,7
Wayne Rooney,2003-12-07,1,8
Wayne Rooney,2003-12-14,1,9
Wayne Rooney,2003-12-28,1,10
Wayne Rooney,2004-02-15,2,12
Wayne Rooney,2004-03-07,1,13
Wayne Rooney,2004-03-14,1,14
Wayne Rooney,2004-04-11,1,15
Wayne Rooney,2004-10-24,1,16
Wayne Rooney,2004-11-14,2,18
Wayne Rooney,2004-11-28,1,19
Wayne Rooney,2005-01-09,1,20
Wayne Rooney,2005-01-30,1,21
Wayne Rooney,2005-02-13,1,22
Wayne Rooney,2005-02-20,2,24
Wayne Rooney,2005-04-24,1,25
Wayne Rooney,2005-05-01,1,26
Wayne Rooney,2005-08-07,1,27
Wayne Rooney,2005-08-28,1,28
Wayne Rooney,2005-09-25,1,29
Wayne Rooney,2005-10-09,1,30
Wayne Rooney,2005-11-27,2,32
Wayne Rooney,2005-12-11,3,35
Wayne Rooney,2005-12-25,1,36
